amount,case_reference,ccd_case_number,service_type,payment_channel,payment_method,payment_link_id,reference,s2s_service_name,fee_amount
25,88716bff-eb5a-4f7c-bbd9-8c83541b245e,1616444954668509,Civil Money Claims,online,card,287154,RC-1616-4449-5479-0519,cmc_claim_store,null
25,72c7e901-bf22-44b7-a986-9d3b5d4fcd25,1616444843545801,Civil Money Claims,online,card,287032,RC-1616-4448-4360-8237,cmc_claim_store,null
25,717b6e39-70cd-4881-b4df-11961c0291ef,1616444894881287,Civil Money Claims,online,card,287089,RC-1616-4448-9499-6580,cmc_claim_store,null
25,00a03c4e-dc12-40ea-a56d-aaad2c686597,1616444851970404,Civil Money Claims,online,card,287042,RC-1616-4448-5207-8793,cmc_claim_store,null
25,639b68d5-cf0e-4bed-8a24-c08343ceea64,1616444896307828,Civil Money Claims,online,card,287090,RC-1616-4448-9647-8009,cmc_claim_store,null
25,657fe341-7fd6-4755-90cc-da2f454dffb8,1616444864370709,Civil Money Claims,online,card,287056,RC-1616-4448-6460-1814,cmc_claim_store,null
25,e3cc6502-aab3-4475-8282-89fb8891b145,1616444939145938,Civil Money Claims,online,card,287138,RC-1616-4449-3935-2542,cmc_claim_store,null
25,136e16be-43ea-4625-aa9d-802f1e40a3dd,1616444865030633,Civil Money Claims,online,card,287057,RC-1616-4448-6517-6105,cmc_claim_store,null
25,439b8e67-503d-4922-bdaf-eb641748e2c5,1616444914190156,Civil Money Claims,online,card,287108,RC-1616-4449-1429-9973,cmc_claim_store,null
25,1f9202a7-8956-4f06-a717-9b4a656db09c,1616444869306013,Civil Money Claims,online,card,287061,RC-1616-4448-6944-0762,cmc_claim_store,null
25,1d43a591-ef30-45db-9a24-8f5853c93e7a,1616444872504141,Civil Money Claims,online,card,287063,RC-1616-4448-7270-5516,cmc_claim_store,null
25,aa59427d-f604-471a-8844-f050cd0f9b95,1616444881546596,Civil Money Claims,online,card,287075,RC-1616-4448-8167-9223,cmc_claim_store,null
25,294149ae-a479-45f3-baa7-5f308f436114,1616444888585944,Civil Money Claims,online,card,287082,RC-1616-4448-8869-2583,cmc_claim_store,null
25,608b5505-f53d-47d1-a333-4d3d248f0a6a,1616444937916876,Civil Money Claims,online,card,287135,RC-1616-4449-3805-9783,cmc_claim_store,null
25,16ddd01f-55d5-4de9-a7c7-e60614c24af8,1616444900266101,Civil Money Claims,online,card,287094,RC-1616-4449-0055-3987,cmc_claim_store,null
25,505fcb8a-6e07-4f56-8c25-2b95d8ad5d0b,1616444946679515,Civil Money Claims,online,card,287145,RC-1616-4449-4671-1136,cmc_claim_store,null
25,1aa591f0-bd44-47fc-b668-6ccd2a27b1ae,1616444915922144,Civil Money Claims,online,card,287111,RC-1616-4449-1609-9454,cmc_claim_store,null
25,08911dbb-01eb-4fa9-948a-d19632ae85ed,1616444922877273,Civil Money Claims,online,card,287119,RC-1616-4449-2290-9118,cmc_claim_store,null
25,1078ce62-ca7a-4a9c-af78-9e6c23098515,1616444958024089,Civil Money Claims,online,card,287158,RC-1616-4449-5829-7354,cmc_claim_store,null
25,5f8f9c43-ecf1-44c7-80a2-53153bb20228,1616444926692843,Civil Money Claims,online,card,287123,RC-1616-4449-2698-5510,cmc_claim_store,null
25,5fc730af-4dd6-42d7-9f76-b15fc02a4aa8,1616444931718468,Civil Money Claims,online,card,287129,RC-1616-4449-3187-4923,cmc_claim_store,null
25,01dc974e-b669-4afc-b398-ef3896b6aa69,1616444951729437,Civil Money Claims,online,card,287151,RC-1616-4449-5186-3541,cmc_claim_store,null
25,e41fab29-bad7-46ff-8ae5-358d241be43a,1616444957308731,Civil Money Claims,online,card,287157,RC-1616-4449-5744-3678,cmc_claim_store,null
25,340a28d9-2c48-4823-a5d4-ec88f9a893e0,1616444843554498,Civil Money Claims,online,card,287033,RC-1616-4448-4374-0675,cmc_claim_store,null
25,71d4fb8a-f818-48b0-8b8f-64a0a2412331,1616444847606591,Civil Money Claims,online,card,287037,RC-1616-4448-4787-7804,cmc_claim_store,null
25,60a64305-4bbf-45cb-8b86-3f44a8975bf6,1616444857546380,Civil Money Claims,online,card,287048,RC-1616-4448-5767-6948,cmc_claim_store,null
25,d06124f9-a4dd-4384-9275-c1befcc23879,1616631200343735,Civil Money Claims,online,card,302751,RC-1616-6312-0047-6576,cmc_claim_store,null
25,77ead31c-d6d7-48bf-a6f1-79f997e8cb21,1616444959835624,Civil Money Claims,online,card,287159,RC-1616-4449-5994-4442,cmc_claim_store,null
25,17b5575e-c744-4ed0-8d28-40ac693ebea1,1616444877477806,Civil Money Claims,online,card,287070,RC-1616-4448-7764-0619,cmc_claim_store,null
25,69482dbe-cb9c-421b-9ab9-0e8dd4bbb8f7,1616631265093738,Civil Money Claims,online,card,302797,RC-1616-6312-6512-3279,cmc_claim_store,null
25,6b2b3038-bce3-4837-aa4a-4c28cc6a2450,1616444927657126,Civil Money Claims,online,card,287124,RC-1616-4449-2772-4041,cmc_claim_store,null
25,4d54e2da-9cd7-4eea-9205-320e05568489,1616631247942937,Civil Money Claims,online,card,302785,RC-1616-6312-4808-0034,cmc_claim_store,null
25,18be1590-e0bb-4f45-89bf-45956f6e506b,1616631327619488,Civil Money Claims,online,card,302844,RC-1616-6313-2773-9641,cmc_claim_store,null
25,6e759686-30f5-43b6-9f9d-fae57430b4ff,1616444890920022,Civil Money Claims,online,card,287085,RC-1616-4448-9097-2924,cmc_claim_store,null
25,08dd11e2-506e-4acc-a0cd-6e75a1adfaac,1616444909526844,Civil Money Claims,online,card,287104,RC-1616-4449-0962-8491,cmc_claim_store,null
25,e654ad6d-0b85-4730-a41b-d4e5754b25b8,1616631325015739,Civil Money Claims,online,card,302842,RC-1616-6313-2510-9334,cmc_claim_store,null
25,658316ab-6789-4922-9e5f-4ce8f45c31d6,1616444919768527,Civil Money Claims,online,card,287115,RC-1616-4449-1983-6233,cmc_claim_store,null
25,7f78c9f0-f32c-43db-bb8d-aa5b2edcffa5,1616444921154112,Civil Money Claims,online,card,287117,RC-1616-4449-2129-6566,cmc_claim_store,null
25,5707e5e9-465e-44fa-b7bb-b1581456e3cf,1616444924603008,Civil Money Claims,online,card,287122,RC-1616-4449-2478-1762,cmc_claim_store,null
25,45ae314c-7bac-4c77-a67d-2361e08c4a00,1616444928986086,Civil Money Claims,online,card,287125,RC-1616-4449-2920-2814,cmc_claim_store,null
25,e24968d6-44bb-4433-b6b3-2afe61529c8f,1616444931185734,Civil Money Claims,online,card,287128,RC-1616-4449-3123-0639,cmc_claim_store,null
25,effc7c3e-20ab-43cd-9f7b-b168324320cb,1616444942667456,Civil Money Claims,online,card,287142,RC-1616-4449-4303-0506,cmc_claim_store,null
25,dc16dda8-b8e1-4e37-9f67-894d1cb68cd2,1616444966195459,Civil Money Claims,online,card,287165,RC-1616-4449-6623-3490,cmc_claim_store,null
105,745aafa2-6f0b-4455-a468-8acd00374956,1623361450524443,Civil Money Claims,online,card,313566,RC-1623-3614-5060-2496,cmc_claim_store,null
25,9bab9f1b-024b-4209-ba89-d69fe1f5d346,1616444934273537,Civil Money Claims,online,card,287132,RC-1616-4449-3467-9683,cmc_claim_store,null
25,46d02564-d3b9-40a8-8d28-57cf6c763646,1616444917839767,Civil Money Claims,online,card,287113,RC-1616-4449-1792-6416,cmc_claim_store,null
25,c0fb6f40-db86-4324-85e1-b08ee6ad24b6,1616444884898903,Civil Money Claims,online,card,287078,RC-1616-4448-8499-6251,cmc_claim_store,null
25,f341ad4d-1fca-4584-b6f7-34be6ca012d7,1616444885800858,Civil Money Claims,online,card,287080,RC-1616-4448-8596-7350,cmc_claim_store,null
25,e6f18535-2c47-46a0-8f6d-4995b1be1a2d,1616444921865725,Civil Money Claims,online,card,287118,RC-1616-4449-2197-1580,cmc_claim_store,null
25,4bcd30a6-c2df-4cd8-9ecf-7e6c8cd9bd3a,1616444923629186,Civil Money Claims,online,card,287120,RC-1616-4449-2372-9093,cmc_claim_store,null
25,cb9e037a-4305-44ab-8c1a-ad5458950f8a,1616444854778721,Civil Money Claims,online,card,287045,RC-1616-4448-5488-0543,cmc_claim_store,null
25,696e241c-eaf5-4bf6-863f-09d62070a0ac,1616444900955927,Civil Money Claims,online,card,287095,RC-1616-4449-0110-7304,cmc_claim_store,null
25,8f8cd713-246e-4500-b31c-3165ee7cdb37,1616444861258204,Civil Money Claims,online,card,287053,RC-1616-4448-6131-0302,cmc_claim_store,null
25,b83b42bd-79af-4130-acf2-4f089aec09af,1616444873599835,Civil Money Claims,online,card,287064,RC-1616-4448-7362-0060,cmc_claim_store,null
25,e430a8b9-2f69-4786-be1d-dac5cb1ab1b6,1616444876563044,Civil Money Claims,online,card,287068,RC-1616-4448-7664-7177,cmc_claim_store,null
25,c36fffee-4696-4b09-a2c6-51a7be2469fd,1616444878555535,Civil Money Claims,online,card,287071,RC-1616-4448-7861-9075,cmc_claim_store,null
25,ae9bdd34-9f69-4551-bdef-7aae8ccaf30d,1616444879615320,Civil Money Claims,online,card,287072,RC-1616-4448-7972-8552,cmc_claim_store,null
25,f891a083-790a-4c9a-8e48-440c194a0c18,1616444880380567,Civil Money Claims,online,card,287073,RC-1616-4448-8040-7154,cmc_claim_store,null
25,da3e8544-2405-4497-b04a-0ec455f45e05,1616444920301862,Civil Money Claims,online,card,287116,RC-1616-4449-2048-8057,cmc_claim_store,null
25,78af7d37-7ad6-4694-a116-01071717c001,1616444886763816,Civil Money Claims,online,card,287081,RC-1616-4448-8687-6733,cmc_claim_store,null
25,f58b6de8-f731-4615-a7a7-4fb008d6d21f,1616444892308820,Civil Money Claims,online,card,287086,RC-1616-4448-9241-3828,cmc_claim_store,null
25,0ce793a4-09ac-4f34-8af7-39671cd696f0,1616444897895839,Civil Money Claims,online,card,287092,RC-1616-4448-9799-3717,cmc_claim_store,null
25,6a32e499-3c26-4c2e-80ca-65755c0f6fb9,1616444936274277,Civil Money Claims,online,card,287134,RC-1616-4449-3631-4768,cmc_claim_store,null
25,b1a4feb1-1517-48da-b314-26e96d81b7c8,1616444902671175,Civil Money Claims,online,card,287097,RC-1616-4449-0279-6576,cmc_claim_store,null
25,76f9f3c9-7e3a-4a1c-955e-9ae668c9f7df,1616444938851171,Civil Money Claims,online,card,287136,RC-1616-4449-3892-9514,cmc_claim_store,null
25,b67f430e-dab7-44fc-842b-28e1931e248e,1616444908444502,Civil Money Claims,online,card,287102,RC-1616-4449-0859-2706,cmc_claim_store,null
25,360a2ff8-c6c6-458e-a408-cd0720d084d8,1616444914976489,Civil Money Claims,online,card,287109,RC-1616-4449-1507-6115,cmc_claim_store,null
25,9afa52c4-ba37-4ca1-8566-7b621126393d,1616444933533022,Civil Money Claims,online,card,287131,RC-1616-4449-3367-6466,cmc_claim_store,null
25,9c1b93e2-3f99-426b-b498-cd2a0ead2324,1616444965029832,Civil Money Claims,online,card,287164,RC-1616-4449-6520-3213,cmc_claim_store,null
105,b0b5c32e-68e3-412b-94a3-64a8c67818d8,1623361449688150,Civil Money Claims,online,card,313565,RC-1623-3614-4971-6613,cmc_claim_store,null
25,2553acfa-789e-4409-92f1-9f4269465f7f,1616444923733624,Civil Money Claims,online,card,287121,RC-1616-4449-2388-5424,cmc_claim_store,null
25,72936f81-df29-49a2-a50b-d25d3ea4ccdb,1616631210486276,Civil Money Claims,online,card,302759,RC-1616-6312-1095-6161,cmc_claim_store,null
25,23b61f1c-438e-44fb-9a9e-430dc8d8732f,1616444932775806,Civil Money Claims,online,card,287130,RC-1616-4449-3288-0549,cmc_claim_store,null
25,7abe60b2-1a48-4a4e-a9f0-6062937ee32b,1616631222791853,Civil Money Claims,online,card,302767,RC-1616-6312-2289-7783,cmc_claim_store,null
25,4a512f35-95de-4b66-bf49-7ff502383b25,1616631224513339,Civil Money Claims,online,card,302768,RC-1616-6312-2469-2604,cmc_claim_store,null
25,3d5641a1-5809-44fe-818c-987cae41cd5b,1616444969271091,Civil Money Claims,online,card,287170,RC-1616-4449-6952-6817,cmc_claim_store,null
25,77191d60-bbb6-4995-83f4-2fa8558f0ccf,1616444904992058,Civil Money Claims,online,card,287099,RC-1616-4449-0527-3771,cmc_claim_store,null
25,c3ef4877-422b-4453-944b-3807e9aa9801,1616444909434452,Civil Money Claims,online,card,287103,RC-1616-4449-0950-1235,cmc_claim_store,null
25,f6878057-e769-45ee-8f6b-829f0633a864,1616444912646365,Civil Money Claims,online,card,287106,RC-1616-4449-1273-2058,cmc_claim_store,null
25,d125d737-719e-4592-9e5c-7c86ab5627e4,1616444913474601,Civil Money Claims,online,card,287107,RC-1616-4449-1355-4097,cmc_claim_store,null
25,21d67e9c-4de8-4ec7-981c-a0b147f5aeb8,1616444916990793,Civil Money Claims,online,card,287112,RC-1616-4449-1703-8972,cmc_claim_store,null
25,e251aed3-5831-4987-8158-26ca753c8b51,1616631208988085,Civil Money Claims,online,card,302757,RC-1616-6312-0913-2725,cmc_claim_store,null
25,a712b19a-8903-4eae-aa59-e1f32cf7a82f,1616444935181234,Civil Money Claims,online,card,287133,RC-1616-4449-3532-7985,cmc_claim_store,null
25,36ae9ecf-6769-4b14-996d-c92f77394d41,1616444944359441,Civil Money Claims,online,card,287143,RC-1616-4449-4448-2383,cmc_claim_store,null
25,def10214-b246-4078-802e-2b9f3074697c,1616444949084648,Civil Money Claims,online,card,287147,RC-1616-4449-4915-3278,cmc_claim_store,null
25,da2b67b2-1bef-4f59-9032-8f49f6cab915,1616444954022426,Civil Money Claims,online,card,287153,RC-1616-4449-5423-6760,cmc_claim_store,null
25,0ec115db-9b89-4752-955b-4c7019ce9aad,1616444956465078,Civil Money Claims,online,card,287156,RC-1616-4449-5651-9411,cmc_claim_store,null
25,27ba5dd5-af28-43ac-ab5d-3d7bb38bcdc8,1616444995948522,Civil Money Claims,online,card,287199,RC-1616-4449-9609-9069,cmc_claim_store,null
25,9134966a-4e00-4064-8b5f-f2593e37857e,1616444998640555,Civil Money Claims,online,card,287204,RC-1616-4449-9879-2331,cmc_claim_store,null
25,2e1526b6-3e1b-464a-a4e0-f965ce18710e,1616445018663188,Civil Money Claims,online,card,287226,RC-1616-4450-1877-4647,cmc_claim_store,null
25,cf1cbc99-4c3b-4efa-84f3-0808df2ac922,1616445021310850,Civil Money Claims,online,card,287229,RC-1616-4450-2145-0037,cmc_claim_store,null
25,a39cb2dd-be09-495f-b093-67bcaf973524,1616445033765752,Civil Money Claims,online,card,287243,RC-1616-4450-3385-6650,cmc_claim_store,null
25,a101a441-4362-460e-ad2a-0b4ecf04ab69,1616444968583306,Civil Money Claims,online,card,287168,RC-1616-4449-6860-6677,cmc_claim_store,null
25,d1d82b0b-36c8-4f9f-a0c3-2a0137e174a4,1616444970107771,Civil Money Claims,online,card,287171,RC-1616-4449-7028-8050,cmc_claim_store,null
25,4cfa9f30-8119-46f7-9d2a-238d53115979,1616444940963980,Civil Money Claims,online,card,287140,RC-1616-4449-4100-3802,cmc_claim_store,null
25,47657303-75c2-435c-b90d-50e4cf83bdaf,1616631177227556,Civil Money Claims,online,card,302734,RC-1616-6311-7732-1797,cmc_claim_store,null
25,a902c7bb-9c49-4c55-b8a0-c68df89ab0f8,1616444949699056,Civil Money Claims,online,card,287148,RC-1616-4449-4975-8696,cmc_claim_store,null
25,00dd1088-6680-47f1-b260-a90a43244464,1616444951078561,Civil Money Claims,online,card,287150,RC-1616-4449-5118-2173,cmc_claim_store,null
25,b892eaa1-8d2d-41be-abe9-ec0f400529cd,1616445012373248,Civil Money Claims,online,card,287219,RC-1616-4450-1247-4319,cmc_claim_store,null
25,44afed60-8840-432c-9a2f-8423b4978d0a,1616445015611545,Civil Money Claims,online,card,287221,RC-1616-4450-1571-1709,cmc_claim_store,null
25,c8ba40ea-f017-41b9-a42d-fd160255d5eb,1616445017767048,Civil Money Claims,online,card,287225,RC-1616-4450-1787-1360,cmc_claim_store,null
25,31d519f4-9abd-4a38-b677-d6fd5061ed32,1616444975548524,Civil Money Claims,online,card,287177,RC-1616-4449-7563-2104,cmc_claim_store,null
25,ee80d8eb-9f43-451a-9de3-3d8338405a32,1616444979322298,Civil Money Claims,online,card,287182,RC-1616-4449-7944-5297,cmc_claim_store,null
25,c0bacf9c-3cb5-4223-8a48-0d18cafb4dc3,1616444980833325,Civil Money Claims,online,card,287183,RC-1616-4449-8093-3745,cmc_claim_store,null
25,c9973c37-505d-48f2-b702-e33252633568,1616444984530869,Civil Money Claims,online,card,287188,RC-1616-4449-8468-1803,cmc_claim_store,null
25,c57443af-1b08-4f0d-b065-1eba567f6717,1616444991991039,Civil Money Claims,online,card,287194,RC-1616-4449-9204-9050,cmc_claim_store,null
25,8e01403b-827f-4a09-b794-1cc0c477355d,1616444997894120,Civil Money Claims,online,card,287202,RC-1616-4449-9798-1414,cmc_claim_store,null
25,9fe138ff-6f78-4829-9ad4-fb4837ce3b4d,1616445007159891,Civil Money Claims,online,card,287213,RC-1616-4450-0734-2612,cmc_claim_store,null
25,202934aa-e5a8-484e-be99-f472fca201ea,1616445021209672,Civil Money Claims,online,card,287228,RC-1616-4450-2147-7659,cmc_claim_store,null
25,80dd35f7-4889-4579-9bbb-b1b10ebde6d3,1616445023161236,Civil Money Claims,online,card,287231,RC-1616-4450-2325-5921,cmc_claim_store,null
25,3223c35d-f888-40b2-b592-4c522c2b30e2,1616444964030096,Civil Money Claims,online,card,287163,RC-1616-4449-6418-3127,cmc_claim_store,null
25,f354cd9b-172d-43bb-9c8f-63310b861fdb,1616445009925828,Civil Money Claims,online,card,287216,RC-1616-4450-1005-7470,cmc_claim_store,null
25,8d77cb4f-20fd-4894-853f-ef116c444b9a,1616445005675781,Civil Money Claims,online,card,287210,RC-1616-4450-0586-1787,cmc_claim_store,null
25,ddccfb51-2547-4c38-8223-b05c07024369,1616444978174047,Civil Money Claims,online,card,287180,RC-1616-4449-7820-3903,cmc_claim_store,null
25,e918e3f3-ca2e-4c52-9694-693f12f7f234,1616445012123171,Civil Money Claims,online,card,287218,RC-1616-4450-1220-6687,cmc_claim_store,null
25,c1405a97-dc9d-4e4d-89c1-05ec66dd8408,1616444945189177,Civil Money Claims,online,card,287144,RC-1616-4449-4526-7809,cmc_claim_store,null
25,b9c095ad-0bf5-4ea5-a0ed-c098a077ba9d,1616444950577365,Civil Money Claims,online,card,287149,RC-1616-4449-5060-5950,cmc_claim_store,null
25,5961d975-d436-4d9d-858c-d98fdfacbcd3,1616445024099559,Civil Money Claims,online,card,287232,RC-1616-4450-2427-3956,cmc_claim_store,null
25,7c340052-ca53-4496-92c6-acc77b9eb760,1616444955517366,Civil Money Claims,online,card,287155,RC-1616-4449-5567-7376,cmc_claim_store,null
25,1e7ca814-b906-42a6-920b-807c19b66f2d,1616444967655220,Civil Money Claims,online,card,287167,RC-1616-4449-6771-2526,cmc_claim_store,null
25,57d66286-6d50-4d16-8c33-b717cc99a98f,1616444969120488,Civil Money Claims,online,card,287169,RC-1616-4449-6924-8669,cmc_claim_store,null
25,b74e0eee-1960-4dc5-abec-7d0e2a6e92d6,1616444970382788,Civil Money Claims,online,card,287172,RC-1616-4449-7043-0249,cmc_claim_store,null
25,ff80a1d7-465a-4efd-9470-60e746ff59b0,1616444971400514,Civil Money Claims,online,card,287173,RC-1616-4449-7153-0450,cmc_claim_store,null
25,9d054219-5fea-4701-91a7-589ca1691bac,1616445005712295,Civil Money Claims,online,card,287212,RC-1616-4450-0604-8913,cmc_claim_store,null
25,6bea3b65-5ac4-4acb-a077-d50d44caeed3,1616445014888284,Civil Money Claims,online,card,287220,RC-1616-4450-1491-7505,cmc_claim_store,null
25,a1671530-839e-4cdd-8d82-3769ffe2780d,1616444982201398,Civil Money Claims,online,card,287184,RC-1616-4449-8234-6631,cmc_claim_store,null
25,fbb1a4b9-bae3-4d5a-827f-1897b8e160f7,1616445015897318,Civil Money Claims,online,card,287222,RC-1616-4450-1594-4904,cmc_claim_store,null
25,77487195-8331-44cf-8ef5-8e73d02e9f3a,1616445016758766,Civil Money Claims,online,card,287224,RC-1616-4450-1684-8971,cmc_claim_store,null
25,a4d1ffd4-ab67-46ed-b413-10bb80071ad4,1616444984694053,Civil Money Claims,online,card,287189,RC-1616-4449-8473-5195,cmc_claim_store,null
25,42bd71ae-9a60-4327-a14f-51ab3f0754ac,1616445021687406,Civil Money Claims,online,card,287230,RC-1616-4450-2179-6918,cmc_claim_store,null
25,af537719-53b2-41c4-9402-9b2372737b21,1616445027072736,Civil Money Claims,online,card,287235,RC-1616-4450-2713-5582,cmc_claim_store,null
25,07d31ce9-2b2e-47b6-bbe7-85b86b804e7e,1616445030667316,Civil Money Claims,online,card,287240,RC-1616-4450-3074-6318,cmc_claim_store,null
25,9945a4bb-989a-46ea-aa7d-e452ddc8f90f,1616444997775584,Civil Money Claims,online,card,287201,RC-1616-4449-9784-0776,cmc_claim_store,null
25,1ee28af2-b30a-4e89-be3d-30f487d45937,1616445000045105,Civil Money Claims,online,card,287205,RC-1616-4450-0033-2198,cmc_claim_store,null
25,70830f6a-f0f8-4ccb-ae5d-b4dc44d7fd84,1616445004808458,Civil Money Claims,online,card,287209,RC-1616-4450-0495-6778,cmc_claim_store,null
105,1daff8bd-d48f-465d-a013-97197693cd12,1623361460837264,Civil Money Claims,online,card,313567,RC-1623-3614-6093-1273,cmc_claim_store,null
25,e7c593f1-802b-4a47-8c73-e903f5146171,1616445061142809,Civil Money Claims,online,card,287274,RC-1616-4450-6124-9653,cmc_claim_store,null
25,ca1d84b8-9962-4ddd-8a22-40d79938b201,1616444983629456,Civil Money Claims,online,card,287186,RC-1616-4449-8379-7154,cmc_claim_store,null
25,0c7e8be2-b6b5-4188-b1bf-c64fc40fd8ea,1616444987479668,Civil Money Claims,online,card,287191,RC-1616-4449-8753-9644,cmc_claim_store,null
25,1a9ff906-d267-44b5-9803-eab2efd605d5,1616444960615056,Civil Money Claims,online,card,287160,RC-1616-4449-6099-4154,cmc_claim_store,null
25,ad5c1977-45a4-45f3-9f44-60af758c53ee,1616445028007087,Civil Money Claims,online,card,287237,RC-1616-4450-2815-0770,cmc_claim_store,null
25,afa2441f-70f8-49dd-ba58-15576c4b386f,1616444973884905,Civil Money Claims,online,card,287175,RC-1616-4449-7401-8693,cmc_claim_store,null
25,655e9571-4ccc-466a-bb0a-80d01163cca2,1616444976620991,Civil Money Claims,online,card,287178,RC-1616-4449-7673-3687,cmc_claim_store,null
25,0de92178-b8b5-4995-93d7-54bdabf33e52,1616444976992457,Civil Money Claims,online,card,287179,RC-1616-4449-7729-6924,cmc_claim_store,null
25,8c8b2569-daf2-41ad-8988-4894ce7622a4,1616444994723371,Civil Money Claims,online,card,287197,RC-1616-4449-9485-2212,cmc_claim_store,null
25,ca902926-8f78-4985-ac9f-7c3bd4969d64,1616445114870000,Civil Money Claims,online,card,287333,RC-1616-4451-1490-0534,cmc_claim_store,null
25,f628211a-2470-4839-b8bc-4d07a4f959e7,1616444996752857,Civil Money Claims,online,card,287200,RC-1616-4449-9690-2023,cmc_claim_store,null
25,a6914a15-4187-4a9b-abb9-af636797316a,1616444998612174,Civil Money Claims,online,card,287203,RC-1616-4449-9877-2101,cmc_claim_store,null
25,811112cc-403b-478d-9932-614c0c8f8852,1616445005703963,Civil Money Claims,online,card,287211,RC-1616-4450-0594-8790,cmc_claim_store,null
25,db49afda-4f49-48fe-a3a1-a0972a584146,1616445008995723,Civil Money Claims,online,card,287215,RC-1616-4450-0911-7426,cmc_claim_store,null
25,2f0705ed-587a-4761-8aa1-1af1ec177fcf,1616445054406229,Civil Money Claims,online,card,287266,RC-1616-4450-5454-6347,cmc_claim_store,null
25,2fd9ea5a-2dcb-4c28-a2be-009b5f846ff4,1616445079829553,Civil Money Claims,online,card,287296,RC-1616-4450-7994-9013,cmc_claim_store,null
25,1d6d3a5d-3245-4c09-aab8-6a4225f03493,1616445043569772,Civil Money Claims,online,card,287253,RC-1616-4450-4367-6858,cmc_claim_store,null
25,afa602bf-bc38-4fd6-908a-ff7f0f96c3a6,1616445096233227,Civil Money Claims,online,card,287314,RC-1616-4450-9643-2696,cmc_claim_store,null
25,1d631d9b-d599-4b20-983f-59cec71b8c5b,1616445056556443,Civil Money Claims,online,card,287268,RC-1616-4450-5663-9280,cmc_claim_store,null
25,288b648e-30cb-4f17-a8ef-d5dd42d164b7,1616445058410169,Civil Money Claims,online,card,287271,RC-1616-4450-5858-4492,cmc_claim_store,null
25,ae12c53c-180f-4510-b209-965082e70f5e,1616445129802659,Civil Money Claims,online,card,287350,RC-1616-4451-3003-7899,cmc_claim_store,null
25,ce02ed32-2340-4a00-9b0c-ea08bc909c42,1616445086878874,Civil Money Claims,online,card,287304,RC-1616-4450-8699-7401,cmc_claim_store,null
25,57b89785-ddf5-435a-b077-b2bf9cac657d,1616445136153740,Civil Money Claims,online,card,287358,RC-1616-4451-3626-5601,cmc_claim_store,null
25,0e4934e2-961c-4251-8cea-e3d37a9a49d0,1616445098900757,Civil Money Claims,online,card,287317,RC-1616-4450-9903-0554,cmc_claim_store,null
25,b5a54029-33f6-46e0-aa82-430acd951587,1616445112294633,Civil Money Claims,online,card,287329,RC-1616-4451-1239-0035,cmc_claim_store,null
25,c457a046-57d0-4c38-a8db-7f3b76d6babf,1616445062555868,Civil Money Claims,online,card,287276,RC-1616-4450-6266-7895,cmc_claim_store,null
25,3475e2a5-85f1-46b2-88dc-8df5be2d5a0e,1616445008036213,Civil Money Claims,online,card,287214,RC-1616-4450-0818-3478,cmc_claim_store,null
25,e01a18cd-6e27-4113-a45b-a457dc67ffb9,1616444972825164,Civil Money Claims,online,card,287174,RC-1616-4449-7295-5821,cmc_claim_store,null
25,faf41f4b-c746-4bc9-8478-00b1ce9ace52,1616445038138237,Civil Money Claims,online,card,287247,RC-1616-4450-3827-7951,cmc_claim_store,null
25,20814dc0-597d-43aa-b1cd-cff4b6c62888,1616444978178246,Civil Money Claims,online,card,287181,RC-1616-4449-7831-2522,cmc_claim_store,null
25,dad5c96c-384e-4446-a71c-1bbc339f2c98,1616444983517602,Civil Money Claims,online,card,287187,RC-1616-4449-8362-6486,cmc_claim_store,null
25,56da3548-5eee-4f78-aae9-7e34494c0c65,1616444993870249,Civil Money Claims,online,card,287196,RC-1616-4449-9390-1986,cmc_claim_store,null
25,ff039544-3ad9-4115-ae56-8a9a057f2fb8,1616444995271883,Civil Money Claims,online,card,287198,RC-1616-4449-9536-4597,cmc_claim_store,null
25,7cb98470-a704-4cd8-a108-2dcbdc9bbc98,1616445133029588,Civil Money Claims,online,card,287355,RC-1616-4451-3315-8254,cmc_claim_store,null
25,829c830f-7385-4429-a2d7-cf24b5bddfec,1616445049249981,Civil Money Claims,online,card,287258,RC-1616-4450-4941-4973,cmc_claim_store,null
25,40c2031d-4a38-4299-a658-7d83a33d8c07,1616445103444577,Civil Money Claims,online,card,287323,RC-1616-4451-0352-3271,cmc_claim_store,null
25,bb2498cd-7ed1-476c-b280-ceb3a793c224,1616445024541139,Civil Money Claims,online,card,287233,RC-1616-4450-2472-0634,cmc_claim_store,null
25,6133ef25-fc3f-42dc-8dfa-17ed51e84b11,1616445028047216,Civil Money Claims,online,card,287236,RC-1616-4450-2813-9377,cmc_claim_store,null
25,e6a15222-a824-470c-ac24-fc86813dd846,1616445031823488,Civil Money Claims,online,card,287241,RC-1616-4450-3194-5091,cmc_claim_store,null
25,acfc7c6a-139f-4eae-a43d-45af954786c4,1616445034733833,Civil Money Claims,online,card,287244,RC-1616-4450-3487-1104,cmc_claim_store,null
25,5615b845-1d4f-4d8f-9f12-49875f67cbfb,1616445050482455,Civil Money Claims,online,card,287262,RC-1616-4450-5061-5351,cmc_claim_store,null
25,5adec9e7-2f75-493e-9c16-4814e816be6a,1616445093578772,Civil Money Claims,online,card,287311,RC-1616-4450-9374-0810,cmc_claim_store,null
