amount,case_reference,ccd_case_number,service_type,payment_channel,payment_method,payment_link_id,reference,s2s_service_name,fee_amount
25,4d839462-f499-4f8e-9679-2f3788f91549,1616448976601265,Civil Money Claims,online,card,291608,RC-1616-4489-7691-6606,cmc_claim_store,null
25,7f01893f-9d43-405b-bcb6-55620133ec63,1616448979192262,Civil Money Claims,online,card,291611,RC-1616-4489-7923-6291,cmc_claim_store,null
25,93ad54d5-6839-4032-ae35-cd18ecca1253,1616449028075706,Civil Money Claims,online,card,291665,RC-1616-4490-2819-4804,cmc_claim_store,null
25,dd0a6117-b9c4-4e1d-ab1d-22df83c15d3f,1616449062016277,Civil Money Claims,online,card,291702,RC-1616-4490-6228-2143,cmc_claim_store,null
25,b582f09e-b4b1-48f3-8140-f0a28b6e53f8,1616449044482563,Civil Money Claims,online,card,291683,RC-1616-4490-4453-7143,cmc_claim_store,null
25,e078a14f-e5d8-4d35-8deb-4e41df03240e,1616449010791096,Civil Money Claims,online,card,291645,RC-1616-4490-1083-2908,cmc_claim_store,null
25,679b462e-8efe-40bd-a401-6cac79222f3a,1616449011714956,Civil Money Claims,online,card,291647,RC-1616-4490-1193-5098,cmc_claim_store,null
25,adb307d2-a6f5-4382-a348-3750bd302c7c,1616449054445039,Civil Money Claims,online,card,291693,RC-1616-4490-5471-5522,cmc_claim_store,null
25,6809fa02-2e82-4cc7-a405-7d93c33d9162,1616449059795172,Civil Money Claims,online,card,291701,RC-1616-4490-5993-9960,cmc_claim_store,null
25,5ac702b5-0d81-48c2-9e44-e216fefe55ce,1616449025414270,Civil Money Claims,online,card,291662,RC-1616-4490-2568-0128,cmc_claim_store,null
25,80eadbda-c70d-4f37-9277-9935125ea35b,1616449037036046,Civil Money Claims,online,card,291674,RC-1616-4490-3711-3811,cmc_claim_store,null
185,7e39676d-a059-43a0-858a-979a858b4242,1623397163500916,Civil Money Claims,online,card,313653,RC-1623-3971-6360-2043,cmc_claim_store,null
25,cee6c538-342d-4dc0-81eb-b969cf1ed29f,1616448998065663,Civil Money Claims,online,card,291632,RC-1616-4489-9818-4555,cmc_claim_store,null
25,ed4fc99e-b5e6-4cf7-9e4e-bf2cf8ecd466,1616448976754585,Civil Money Claims,online,card,291606,RC-1616-4489-7684-4568,cmc_claim_store,null
25,5dad82e0-0463-4b9c-b91c-07c70aafca7e,1616448944879415,Civil Money Claims,online,card,291572,RC-1616-4489-4497-0453,cmc_claim_store,null
25,855068cd-429c-4d3b-b1a7-9072bdee2d4f,1616448983957676,Civil Money Claims,online,card,291615,RC-1616-4489-8407-6229,cmc_claim_store,null
25,769db86e-9038-4fb7-bb69-ce57d19827d7,1616448951168884,Civil Money Claims,online,card,291580,RC-1616-4489-5126-4741,cmc_claim_store,null
25,b844c687-63ab-4c5b-a4b8-84e76a649825,1616448988005349,Civil Money Claims,online,card,291619,RC-1616-4489-8810-3185,cmc_claim_store,null
25,c844b543-641f-4cbf-9c98-0d6484a45a4a,1616448995235673,Civil Money Claims,online,card,291627,RC-1616-4489-9562-9487,cmc_claim_store,null
25,dff3bdb8-4938-40bb-aa5d-9843187e528b,1616448925640554,Civil Money Claims,online,card,291551,RC-1616-4489-2573-9380,cmc_claim_store,null
25,895a33a4-936e-4dcc-9fe3-3f254e2e1d88,1616448930592774,Civil Money Claims,online,card,291557,RC-1616-4489-3068-6147,cmc_claim_store,null
25,01d11867-c790-419b-a48a-246f2168483f,1616448932069748,Civil Money Claims,online,card,291558,RC-1616-4489-3233-9158,cmc_claim_store,null
25,a674fc3d-26ee-4e2f-80cc-5e139761ddf7,1616448935851845,Civil Money Claims,online,card,291562,RC-1616-4489-3598-1261,cmc_claim_store,null
25,7ae03067-ac53-4d19-bdca-dba319a46526,1616448938004475,Civil Money Claims,online,card,291563,RC-1616-4489-3827-7022,cmc_claim_store,null
25,d199cfa4-20da-4728-bcde-9fa485437793,1616448974964715,Civil Money Claims,online,card,291603,RC-1616-4489-7522-2527,cmc_claim_store,null
25,eaf6927c-3378-4536-88f9-626200196939,1616448942517314,Civil Money Claims,online,card,291570,RC-1616-4489-4276-6770,cmc_claim_store,null
25,ba5508a8-3efc-4e7a-9a61-1be1778144c5,1616448975879045,Civil Money Claims,online,card,291605,RC-1616-4489-7606-7053,cmc_claim_store,null
25,0a59c53f-3448-4ffb-9a4f-fb3d3008ad7d,1616448947955386,Civil Money Claims,online,card,291577,RC-1616-4489-4801-9372,cmc_claim_store,null
25,7a18c648-8c1f-4124-9a63-e4b26448ae72,1616448981612380,Civil Money Claims,online,card,291613,RC-1616-4489-8171-2925,cmc_claim_store,null
25,4281af18-317a-4a1d-8f38-ce7f5a131abb,1616448985705529,Civil Money Claims,online,card,291617,RC-1616-4489-8581-8348,cmc_claim_store,null
25,9f012889-f6d7-4f92-8976-8b3f041fd9eb,1616448956135466,Civil Money Claims,online,card,291585,RC-1616-4489-5630-8014,cmc_claim_store,null
25,e0d02ce8-3fc2-45a1-87f7-f9bd799e54b1,1616448958315504,Civil Money Claims,online,card,291588,RC-1616-4489-5844-5129,cmc_claim_store,null
25,79131314-2403-46c0-81d2-87c7a3b6eef4,1616448963256248,Civil Money Claims,online,card,291593,RC-1616-4489-6332-3576,cmc_claim_store,null
25,52ca6f87-735d-495c-a173-5970feac08f0,1616449002806753,Civil Money Claims,online,card,291636,RC-1616-4490-0294-0271,cmc_claim_store,null
25,31c719f2-a927-4a3d-88ef-16287db167f0,1616448967069837,Civil Money Claims,online,card,291597,RC-1616-4489-6726-3315,cmc_claim_store,null
25,9b43987a-e08d-46a4-bd2e-758df2b0f5a2,1616448972264738,Civil Money Claims,online,card,291601,RC-1616-4489-7231-4327,cmc_claim_store,null
25,4a93767a-0447-422f-a06f-93ec44668bd3,1616448980101922,Civil Money Claims,online,card,291612,RC-1616-4489-8022-7081,cmc_claim_store,null
25,b341cbe9-0f8c-42d8-a0f0-98c0a8f82a4a,1616449003578377,Civil Money Claims,online,card,291638,RC-1616-4490-0406-6257,cmc_claim_store,null
25,bcce749f-99e5-478e-8446-45e1d243b22c,1616449011566562,Civil Money Claims,online,card,291646,RC-1616-4490-1164-9053,cmc_claim_store,null
25,6c56dc9a-b270-48d6-aa87-d75a46173e78,1616448953735664,Civil Money Claims,online,card,291583,RC-1616-4489-5382-7057,cmc_claim_store,null
25,b73c1387-38e6-45d5-a51e-d2a7de1685b8,1616448961804650,Civil Money Claims,online,card,291592,RC-1616-4489-6197-5930,cmc_claim_store,null
25,ceb9c255-9ced-4af0-b090-9fb469b45e26,1616448968800529,Civil Money Claims,online,card,291599,RC-1616-4489-6898-5114,cmc_claim_store,null
25,92d9b52c-b3bd-4411-93c1-7971e7186484,1616449203684769,Civil Money Claims,online,card,291857,RC-1616-4492-0372-0381,cmc_claim_store,null
25,2655c9ba-6f77-48b3-bd00-808a097193bd,1616448983091229,Civil Money Claims,online,card,291614,RC-1616-4489-8314-2196,cmc_claim_store,null
25,5ef8e0b3-b6a0-4161-aaeb-fbb1a0892ddd,1616448990028743,Civil Money Claims,online,card,291622,RC-1616-4489-9010-9519,cmc_claim_store,null
25,55e938bd-e09f-4ff9-a52a-6298d6d691f4,1616448991184578,Civil Money Claims,online,card,291623,RC-1616-4489-9125-4983,cmc_claim_store,null
25,9d225d74-dc6b-4cbb-acd9-91c5723db397,1616448992470240,Civil Money Claims,online,card,291625,RC-1616-4489-9258-9320,cmc_claim_store,null
25,bc8857a8-d6a6-45b6-b47b-850a1feafff7,1616449148562336,Civil Money Claims,online,card,291797,RC-1616-4491-4860-2918,cmc_claim_store,null
25,8d502794-f2ae-4b6c-ac46-e75ae2eab5fd,1616449043618993,Civil Money Claims,online,card,291682,RC-1616-4490-4378-1486,cmc_claim_store,null
25,700d9d70-ac48-4359-bf98-c4dac29fa119,1616449070275220,Civil Money Claims,online,card,291711,RC-1616-4490-7036-8835,cmc_claim_store,null
25,a0f4be0e-5af9-454c-9d49-0590efbaf2a3,1616449072470670,Civil Money Claims,online,card,291715,RC-1616-4490-7261-2958,cmc_claim_store,null
25,78fb7efe-2ba0-432e-bf74-6aa0275ac158,1616449133470602,Civil Money Claims,online,card,291780,RC-1616-4491-3353-0157,cmc_claim_store,null
25,dc6e5d3f-e144-4bd0-827d-4df1ae3b0f4a,1616449162160330,Civil Money Claims,online,card,291812,RC-1616-4491-6226-5758,cmc_claim_store,null
25,e77b791a-6ad9-4a4e-afe1-33be4e72e32e,1616449117516321,Civil Money Claims,online,card,291763,RC-1616-4491-1769-9259,cmc_claim_store,null
25,e6fce752-d47e-4e94-b33c-621d288eab6c,1616449124287809,Civil Money Claims,online,card,291770,RC-1616-4491-2450-3387,cmc_claim_store,null
25,08dc31d3-34be-4e91-83f0-de1df607bef4,1616449128536243,Civil Money Claims,online,card,291774,RC-1616-4491-2860-5139,cmc_claim_store,null
25,4dd9b18c-dc84-4cb8-859d-eacafa31cd43,1616449129971134,Civil Money Claims,online,card,291776,RC-1616-4491-3005-7295,cmc_claim_store,null
25,64af963b-aae1-4218-9d06-c94a7860a3b4,1616449143643875,Civil Money Claims,online,card,291791,RC-1616-4491-4363-2449,cmc_claim_store,null
25,32bc5ac2-d523-4e9c-9e5b-8f20d7928fbc,1616449236597319,Civil Money Claims,online,card,291894,RC-1616-4492-3666-1271,cmc_claim_store,null
25,59bd37e2-6445-4e06-a48a-788d16038e85,1616449193941047,Civil Money Claims,online,card,291847,RC-1616-4491-9408-0340,cmc_claim_store,null
25,e4dfd45c-c92f-416c-bec5-3ac78c30823f,1616449242356353,Civil Money Claims,online,card,291900,RC-1616-4492-4241-3204,cmc_claim_store,null
25,203923f8-0a88-401e-a340-09abe54d59b3,1616449223780852,Civil Money Claims,online,card,291880,RC-1616-4492-2394-4003,cmc_claim_store,null
25,1a10ea2a-67c8-4e35-8305-e4a32f760b9b,1616449032818315,Civil Money Claims,online,card,291670,RC-1616-4490-3299-8398,cmc_claim_store,null
25,8b8a86dd-3f96-4e8d-9a73-341e2cf57d9a,1616449119614470,Civil Money Claims,online,card,291765,RC-1616-4491-1981-5119,cmc_claim_store,null
25,41e3df4f-a2bb-4454-8450-05b076bf9060,1616449040710439,Civil Money Claims,online,card,291679,RC-1616-4490-4084-7264,cmc_claim_store,null
25,35992952-3a48-412d-aed8-70507caaf1ee,1616449045631044,Civil Money Claims,online,card,291684,RC-1616-4490-4573-9458,cmc_claim_store,null
25,d2b35dd5-306b-46da-b4fc-82028ccea69d,1616449009673305,Civil Money Claims,online,card,291644,RC-1616-4490-0973-7894,cmc_claim_store,null
25,6c17feee-194a-498e-9db4-aef9fb7b30d7,1616449046831270,Civil Money Claims,online,card,291686,RC-1616-4490-4691-8051,cmc_claim_store,null
25,f6a75324-bf36-414c-943f-b2f7c1409c91,1616449051673773,Civil Money Claims,online,card,291690,RC-1616-4490-5173-4872,cmc_claim_store,null
25,e9ab4d60-599b-451d-ac81-214cd60a5da2,1616449014470473,Civil Money Claims,online,card,291649,RC-1616-4490-1456-9639,cmc_claim_store,null
25,b696155e-6f40-48d8-b185-48f6e4005e32,1616449055485166,Civil Money Claims,online,card,291694,RC-1616-4490-5547-3543,cmc_claim_store,null
25,b8d298aa-7a1b-41a2-ac1a-4f0241a996c5,1616449015966289,Civil Money Claims,online,card,291651,RC-1616-4490-1609-0022,cmc_claim_store,null
25,4a2afd2c-3a0c-471f-a74f-dc14d3c5473a,1616449058971667,Civil Money Claims,online,card,291699,RC-1616-4490-5916-5145,cmc_claim_store,null
25,551a9ed7-8594-49b5-9c65-66019da4b88c,1616449063113925,Civil Money Claims,online,card,291703,RC-1616-4490-6323-5041,cmc_claim_store,null
25,5cecf8ef-4dc2-4682-a0fd-48287a4e1650,1616449021495430,Civil Money Claims,online,card,291657,RC-1616-4490-2152-5541,cmc_claim_store,null
25,3d635e13-0a4b-4c6d-bc1d-310ec740dfeb,1616449066441513,Civil Money Claims,online,card,291708,RC-1616-4490-6652-7626,cmc_claim_store,null
25,7ca23d2b-0911-4ba0-a7b6-731141f835fb,1616449023794988,Civil Money Claims,online,card,291659,RC-1616-4490-2395-7841,cmc_claim_store,null
25,5984506e-20e5-4450-b631-6845fcd69846,1616449072236899,Civil Money Claims,online,card,291714,RC-1616-4490-7220-1299,cmc_claim_store,null
25,c2838d17-2f80-4492-a6f3-55f6eabec8f2,1616449034618713,Civil Money Claims,online,card,291672,RC-1616-4490-3473-6457,cmc_claim_store,null
25,0504ecf0-56a8-4cb4-ab05-6f8470108fc4,1616449074240568,Civil Money Claims,online,card,291717,RC-1616-4490-7429-6925,cmc_claim_store,null
25,5c1994dc-cb20-4ff1-8ef1-6f7b98a726bf,1616449041896971,Civil Money Claims,online,card,291680,RC-1616-4490-4193-2362,cmc_claim_store,null
25,9c17c2d4-de7c-4b0a-bbdc-6df67d138cb9,1616449048009941,Civil Money Claims,online,card,291688,RC-1616-4490-4817-5890,cmc_claim_store,null
25,d6a73e92-959e-4de5-8130-8752c88cca07,1616449056121174,Civil Money Claims,online,card,291696,RC-1616-4490-5644-3214,cmc_claim_store,null
25,d18f48d4-30c1-425d-b967-23575cce6484,1616449124228241,Civil Money Claims,online,card,291769,RC-1616-4491-2433-9238,cmc_claim_store,null
25,d14f142d-f5e3-4652-9b1f-adf9708040eb,1616449127411117,Civil Money Claims,online,card,291773,RC-1616-4491-2750-3731,cmc_claim_store,null
25,d609e98b-b5e7-414e-9c8d-62afa8befaa0,1616449098867750,Civil Money Claims,online,card,291742,RC-1616-4490-9896-3633,cmc_claim_store,null
25,329f3338-657a-4e71-8edc-c567ecbb63f3,1616449115863691,Civil Money Claims,online,card,291760,RC-1616-4491-1608-3802,cmc_claim_store,null
185,5f6968be-3451-4d8b-ae42-f80841159cda,1623397170646819,Civil Money Claims,online,card,313654,RC-1623-3971-7078-8983,cmc_claim_store,null
25,2f1f75d8-2e4b-46b6-9fad-c3b769005f8a,1616628871380095,Civil Money Claims,online,card,301052,RC-1616-6288-7142-3531,cmc_claim_store,null
25,922a2561-5d42-4380-b9e3-d17a8f785e03,1616449134236366,Civil Money Claims,online,card,291781,RC-1616-4491-3430-6938,cmc_claim_store,null
25,ca6705c5-5fc3-4e96-a0f3-dabaf782eafb,1616449059638794,Civil Money Claims,online,card,291700,RC-1616-4490-5976-9664,cmc_claim_store,null
25,ab9787d9-767a-4f7f-a0fc-b7020921a858,1616449068682148,Civil Money Claims,online,card,291710,RC-1616-4490-6873-4840,cmc_claim_store,null
25,a1e42905-156a-4539-a90e-a67027249d40,1616449026619414,Civil Money Claims,online,card,291663,RC-1616-4490-2677-9960,cmc_claim_store,null
25,40062916-f1c0-45c6-a4e0-458bd5135c2d,1616449029190462,Civil Money Claims,online,card,291666,RC-1616-4490-2921-1128,cmc_claim_store,null
25,d26d3db2-6b49-4fc9-b7b5-6a203c91063d,1616449030259009,Civil Money Claims,online,card,291667,RC-1616-4490-3030-9960,cmc_claim_store,null
25,f89747c8-dd5a-412b-bc08-268145e9944d,1616449145840867,Civil Money Claims,online,card,291793,RC-1616-4491-4590-0935,cmc_claim_store,null
25,ca26d7ab-3629-4996-9dc4-34e44a04c928,1616449039774156,Civil Money Claims,online,card,291678,RC-1616-4490-3986-9485,cmc_claim_store,null
25,36327618-6775-49d5-82ec-b94873f70036,1616449101296823,Civil Money Claims,online,card,291745,RC-1616-4491-0139-3265,cmc_claim_store,null
25,2536809c-ae5d-4284-a54d-61ae8555b03c,1616449046545946,Civil Money Claims,online,card,291685,RC-1616-4490-4680-9987,cmc_claim_store,null
25,574c06ff-7e39-4b06-ac7f-027abf519ab5,1616449102640391,Civil Money Claims,online,card,291747,RC-1616-4491-0274-7865,cmc_claim_store,null
25,47d6e44e-6822-44f3-8544-f80af7a6ec5c,1616449138385581,Civil Money Claims,online,card,291786,RC-1616-4491-3849-3930,cmc_claim_store,null
25,2608d19a-c208-471e-bd5a-2dbbf64695e9,1616449147466240,Civil Money Claims,online,card,291796,RC-1616-4491-4750-3778,cmc_claim_store,null
25,68e29f42-910d-4275-8990-f8120002e89c,1616449073730940,Civil Money Claims,online,card,291716,RC-1616-4490-7389-2674,cmc_claim_store,null
25,4f6217cd-3efc-4689-9866-019b75eb37a2,1616449078177378,Civil Money Claims,online,card,291720,RC-1616-4490-7822-6282,cmc_claim_store,null
25,ee6358fa-1a7f-4e0a-9b62-ff949b474ca0,1616449149331632,Civil Money Claims,online,card,291798,RC-1616-4491-4944-7925,cmc_claim_store,null
25,e5b8d8b7-21d2-4d9b-a3b5-b17bb9b54510,1616449082492094,Civil Money Claims,online,card,291724,RC-1616-4490-8256-4603,cmc_claim_store,null
25,0d04f813-a05d-41f3-8b8f-04ca2de7960c,1616449088379154,Civil Money Claims,online,card,291731,RC-1616-4490-8856-9010,cmc_claim_store,null
25,1b6a6849-a2df-4800-82d2-8e1a203c9c4c,1616449135512245,Civil Money Claims,online,card,291782,RC-1616-4491-3588-5575,cmc_claim_store,null
25,57b09a64-0bbb-48c1-87ac-dd04a2010e1c,1616449103466796,Civil Money Claims,online,card,291748,RC-1616-4491-0355-6307,cmc_claim_store,null
25,7fdafda3-6d1d-4daf-9241-09059bed2f21,1616449104870533,Civil Money Claims,online,card,291749,RC-1616-4491-0491-1436,cmc_claim_store,null
25,5116b21e-6d8d-4a56-806c-276f4bfe3e97,1616449105708229,Civil Money Claims,online,card,291751,RC-1616-4491-0586-6829,cmc_claim_store,null
25,0a108332-1e2a-49ac-913c-4b751b8ea474,1616449113065786,Civil Money Claims,online,card,291758,RC-1616-4491-1313-3048,cmc_claim_store,null
25,789645bd-19e7-496f-a2e3-718e564ad318,1616449124115620,Civil Money Claims,online,card,291768,RC-1616-4491-2424-1079,cmc_claim_store,null
25,9f7693f5-7dff-43b8-8ed1-eb709e3f5a28,1616628874670567,Civil Money Claims,online,card,301054,RC-1616-6288-7486-2818,cmc_claim_store,null
25,ecb69472-cdc2-4251-93dc-829043cd573e,1616449280516835,Civil Money Claims,online,card,291943,RC-1616-4492-8062-9497,cmc_claim_store,null
25,72e6e4ae-8a8e-4caf-b8d1-0ecc739f7e85,1616449054371268,Civil Money Claims,online,card,291692,RC-1616-4490-5454-6364,cmc_claim_store,null
25,a7ac5899-e15e-4955-8221-c75362b90d5b,1616449101665076,Civil Money Claims,online,card,291746,RC-1616-4491-0175-9614,cmc_claim_store,null
25,7294bc98-3bcc-42f8-83ac-1a60b2340d89,1616449167723611,Civil Money Claims,online,card,291818,RC-1616-4491-6782-3494,cmc_claim_store,null
25,d73725e4-1280-4725-bc94-74a664d17436,1616449077445354,Civil Money Claims,online,card,291719,RC-1616-4490-7750-0596,cmc_claim_store,null
25,eaad444f-3c6f-4503-9134-fb90e1001c95,1616449084983447,Civil Money Claims,online,card,291726,RC-1616-4490-8507-5409,cmc_claim_store,null
25,7d3c209b-285a-4ee4-a353-dfd4654c012d,1616449091831647,Civil Money Claims,online,card,291735,RC-1616-4490-9201-8202,cmc_claim_store,null
25,96a8c44f-abf0-4915-945b-4ff2825a48f0,1616449096183671,Civil Money Claims,online,card,291739,RC-1616-4490-9624-2634,cmc_claim_store,null
25,93ce1455-310d-4419-8569-a1c22ccd371d,1616449105501012,Civil Money Claims,online,card,291750,RC-1616-4491-0566-1063,cmc_claim_store,null
25,68ac7cb2-2848-405b-b724-27f4997a490c,1616449110056671,Civil Money Claims,online,card,291756,RC-1616-4491-1013-1581,cmc_claim_store,null
25,1bad8888-2723-4243-b645-735ca90f3558,1616449116285910,Civil Money Claims,online,card,291762,RC-1616-4491-1638-7229,cmc_claim_store,null
25,e4eae623-798b-4965-9488-0737d718cc98,1616449118532665,Civil Money Claims,online,card,291764,RC-1616-4491-1876-5067,cmc_claim_store,null
25,d44315f4-2fce-4b9c-b309-10ad2c865f33,1616449131002910,Civil Money Claims,online,card,291778,RC-1616-4491-3123-5775,cmc_claim_store,null
25,18762850-168b-456e-a57b-11070dba3593,1616449188907672,Civil Money Claims,online,card,291841,RC-1616-4491-8902-3396,cmc_claim_store,null
25,9662d311-1443-4ef1-99a4-cced353a3ca6,1616449202857317,Civil Money Claims,online,card,291856,RC-1616-4492-0291-3219,cmc_claim_store,null
25,c5177bcb-9ab5-4902-a676-e084ce569a3f,1616449183381949,Civil Money Claims,online,card,291835,RC-1616-4491-8341-5960,cmc_claim_store,null
25,e84c89b0-8cc7-4970-9db0-25100fc3e86b,1616449186377977,Civil Money Claims,online,card,291838,RC-1616-4491-8646-8982,cmc_claim_store,null
25,074398f4-39d1-4046-b920-6bdbeb3f78d7,1616449205153318,Civil Money Claims,online,card,291859,RC-1616-4492-0521-4946,cmc_claim_store,null
25,d54823d6-be73-4302-8ac6-c2b5bd8e60f1,1616449333409178,Civil Money Claims,online,card,292000,RC-1616-4493-3369-3060,cmc_claim_store,null
25,472fb911-7b6a-4a4b-8837-846e207a98eb,1616449251002898,Civil Money Claims,online,card,291910,RC-1616-4492-5114-5192,cmc_claim_store,null
25,eca82caf-a78a-4f64-9d6a-962a83c5fdfe,1616449271160924,Civil Money Claims,online,card,291931,RC-1616-4492-7123-6625,cmc_claim_store,null
25,e7ad32b4-7736-44ee-99c6-b0ccfe2e00ee,1616449280102404,Civil Money Claims,online,card,291942,RC-1616-4492-8022-6914,cmc_claim_store,null
25,05b183c6-669e-42c9-ac20-32102c864dad,1616449290750580,Civil Money Claims,online,card,291953,RC-1616-4492-9093-8243,cmc_claim_store,null
25,fb824852-b0a5-402d-9ec7-f7778ed56f98,1616449315598741,Civil Money Claims,online,card,291980,RC-1616-4493-1563-8919,cmc_claim_store,null
25,d464e8b3-10aa-428e-9dfc-9ca09dcad733,1616449180894902,Civil Money Claims,online,card,291831,RC-1616-4491-8112-9522,cmc_claim_store,null
25,46adf3b0-e7fc-4e34-b8b8-e535f3c4e7cc,1616449091092596,Civil Money Claims,online,card,291734,RC-1616-4490-9125-9815,cmc_claim_store,null
25,47e20cd6-2fb7-42b1-954c-3900d94c2b86,1616449093903907,Civil Money Claims,online,card,291737,RC-1616-4490-9401-5495,cmc_claim_store,null
25,8588dd39-e77d-4ba8-8c0f-4ea12dfd62fe,1616449097340262,Civil Money Claims,online,card,291740,RC-1616-4490-9730-9770,cmc_claim_store,null
25,5d734fc1-7ea3-4f7d-aeef-f0f87b1e0d9c,1616449136459529,Civil Money Claims,online,card,291783,RC-1616-4491-3659-0810,cmc_claim_store,null
25,3a40e16b-59c3-4be2-a282-2b80a8421622,1616449141619489,Civil Money Claims,online,card,291789,RC-1616-4491-4176-9532,cmc_claim_store,null
25,9e165d60-045d-42bd-9040-5947dcd8b185,1616449063471372,Civil Money Claims,online,card,291704,RC-1616-4490-6350-7894,cmc_claim_store,null
25,e00ae192-6197-4f52-9a0b-8e1abea43d93,1616449108462634,Civil Money Claims,online,card,291753,RC-1616-4491-0855-7482,cmc_claim_store,null
25,0e98bfd0-c7fc-4f06-b38c-8191686dcca8,1616449066311617,Civil Money Claims,online,card,291707,RC-1616-4490-6645-7162,cmc_claim_store,null
25,1d21bae5-9641-44f0-b9f6-570300c7f65d,1616449071629979,Civil Money Claims,online,card,291713,RC-1616-4490-7171-3682,cmc_claim_store,null
25,0eaf73c0-dbc5-4791-a0f3-b30e92627b86,1616449185895318,Civil Money Claims,online,card,291837,RC-1616-4491-8593-6054,cmc_claim_store,null
25,ceb2da6b-b01f-4e0c-b568-5397180f2394,1616449079455914,Civil Money Claims,online,card,291721,RC-1616-4490-7954-0699,cmc_claim_store,null
25,6eb993ce-5df1-42a3-97c3-d376cc202067,1616449081582689,Civil Money Claims,online,card,291723,RC-1616-4490-8174-9759,cmc_claim_store,null
25,bcc9a775-c5f5-49ad-a413-6e67a5640ef1,1616449085762931,Civil Money Claims,online,card,291727,RC-1616-4490-8583-5562,cmc_claim_store,null
25,1deb27d2-13ce-4c6c-83de-cd4ea762a30b,1616449087001346,Civil Money Claims,online,card,291729,RC-1616-4490-8746-5962,cmc_claim_store,null
25,23761a70-f486-4d0b-a340-08f7b975e874,1616449171521241,Civil Money Claims,online,card,291823,RC-1616-4491-7170-6776,cmc_claim_store,null
25,8be7a69b-24e7-4b4c-8c08-4d8674b59dbe,1616449099622873,Civil Money Claims,online,card,291743,RC-1616-4490-9982-6508,cmc_claim_store,null
25,33191f86-e40d-4f00-b154-8e0f427ce6a9,1616449100491722,Civil Money Claims,online,card,291744,RC-1616-4491-0051-2972,cmc_claim_store,null
25,1e6366f7-6127-423d-bcfa-4e6244664483,1616449114757423,Civil Money Claims,online,card,291759,RC-1616-4491-1485-6019,cmc_claim_store,null
25,417dc451-2f24-4164-8705-f79d8d1cbb46,1616449120420461,Civil Money Claims,online,card,291766,RC-1616-4491-2067-2194,cmc_claim_store,null
25,96173342-63c6-434a-af8c-9bba808dacd8,1616449131057658,Civil Money Claims,online,card,291777,RC-1616-4491-3116-0247,cmc_claim_store,null
25,82ceb91c-9ea8-4709-a153-1201409e4b7c,1616449132145775,Civil Money Claims,online,card,291779,RC-1616-4491-3226-2943,cmc_claim_store,null
25,2acf3253-c253-46de-8d90-3fa2d6970324,1616449145904267,Civil Money Claims,online,card,291794,RC-1616-4491-4600-4281,cmc_claim_store,null
25,8fccecfe-1895-45db-9738-5886e2c74aeb,1616449187188308,Civil Money Claims,online,card,291839,RC-1616-4491-8728-0188,cmc_claim_store,null
25,a17b5627-87a7-4700-80bf-76801ec10934,1616449163102604,Civil Money Claims,online,card,291813,RC-1616-4491-6328-6258,cmc_claim_store,null
25,f9ae3faf-f2c6-4dae-97c1-b412d8354e75,1616628839320621,Civil Money Claims,online,card,301028,RC-1616-6288-3940-4805,cmc_claim_store,null
25,b1aabea9-7d52-4631-98b2-63568031edaf,1616449122690160,Civil Money Claims,online,card,291767,RC-1616-4491-2317-6417,cmc_claim_store,null
25,5eabe794-bba2-44d4-a4c8-c5d5cccae2b2,1616449125005564,Civil Money Claims,online,card,291771,RC-1616-4491-2515-2143,cmc_claim_store,null
25,24a4800e-6338-4a1d-9ab6-b2497d93352f,1616449243725598,Civil Money Claims,online,card,291901,RC-1616-4492-4384-4456,cmc_claim_store,null
25,bde065f6-2ca1-493a-b9d6-50ec76ae9e0b,1616449083285042,Civil Money Claims,online,card,291725,RC-1616-4490-8336-2353,cmc_claim_store,null
25,2075d2c6-9184-4679-8d31-fe60a320319b,1616449085879511,Civil Money Claims,online,card,291728,RC-1616-4490-8598-2844,cmc_claim_store,null
25,0563b40b-207b-4296-b49d-164c3575fa65,1616449089209848,Civil Money Claims,online,card,291732,RC-1616-4490-8938-4104,cmc_claim_store,null
25,531f25aa-d97d-4643-a138-9bd6a4bd469f,1616449173701460,Civil Money Claims,online,card,291825,RC-1616-4491-7386-7048,cmc_claim_store,null
25,ceefcf74-0921-4828-b9d1-f75c7c7a8181,1616449097949682,Civil Money Claims,online,card,291741,RC-1616-4490-9807-7988,cmc_claim_store,null
25,faeed3d5-72a8-4f87-a27e-946ec7a2673b,1616449112366284,Civil Money Claims,online,card,291757,RC-1616-4491-1246-1903,cmc_claim_store,null
25,53ff7e30-da4d-4205-ab08-d4e2a0639b26,1616449254494415,Civil Money Claims,online,card,291914,RC-1616-4492-5462-7774,cmc_claim_store,null
25,0a21afae-afe0-4421-8e7d-7b4d5308b782,1616449126445827,Civil Money Claims,online,card,291772,RC-1616-4491-2650-9622,cmc_claim_store,null
25,8a5a73d8-567a-49b1-a2dc-787263348e4f,1616449145128834,Civil Money Claims,online,card,291792,RC-1616-4491-4526-9984,cmc_claim_store,null
25,e55ff854-98f4-4f2e-b3f4-b317a503975e,1616449152597863,Civil Money Claims,online,card,291800,RC-1616-4491-5261-9337,cmc_claim_store,null
25,b9250646-fd80-4312-ba3c-dd8cd918512c,1616449157462881,Civil Money Claims,online,card,291807,RC-1616-4491-5750-4658,cmc_claim_store,null
